"text","diggCount","replyCommentTotal","createTimeISO","uniqueId","videoWebUrl","uid","cid","avatarThumbnail"
"tolong gerinda di evaluasi","0","0","2025-10-30T11:11:19.000Z","yonggamandana","https://www.tiktok.com/@radioelshinta/video/7559427945916271890","6725965085691577346","7566970758972261138","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/405a47c5712becc3200452701d4824d9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4d47deb4&x-expires=1763467200&x-signature=VFcz3oRpOgHxszQBhTjOUmAga3I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"ya kalo pake etanol full pamp motor metic gmn🤭","0","0","2025-11-03T22:54:18.000Z","ningnongnong87","https://www.tiktok.com/@radioelshinta/video/7559427945916271890","7536944856478237704","7568636199536984840","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a8f6423a81ed46e660001b69ba9ddf2e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c9688837&x-expires=1763467200&x-signature=J%2BRAm%2BMXdmVLHPpAvnyGOEeKmsY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"dehh","0","0","2025-10-30T12:12:24.000Z","ur.heart1r","https://www.tiktok.com/@radioelshinta/video/7559427945916271890","7173610184475198490","7566986463314936592","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1792827de64bf2dd672321e690841027~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=259caa2c&x-expires=1763467200&x-signature=yPS3WSIubR5ZjVaNB1ZpJSxwLJU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"saya takut motor cepat rusak pakai etanol","0","0","2025-10-30T06:39:32.000Z","saptakrida905","https://www.tiktok.com/@radioelshinta/video/7559427945916271890","7532048182659810320","7566899711300813589","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e73ca3770399483724240e5fef510eff~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=17ed8395&x-expires=1763467200&x-signature=AdluEUprYRS1tZ21XyLWw%2Bu9VYs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"ya karena kendaraan di sana uda baru dan bagus Indonesia sendiri apa?","0","0","2025-11-09T04:11:01.000Z","bayu54040","https://www.tiktok.com/@radioelshinta/video/7559427945916271890","7523130544030188600","7570573292357337876","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d60085f5af8f22472e4d8904497b0bba~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=96c0308a&x-expires=1763467200&x-signature=tcTGyNFSnrdhc%2BEXzNWwtJpYmos%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"Karepmu","0","0","2025-11-09T03:35:33.000Z","alifp56","https://www.tiktok.com/@radioelshinta/video/7559427945916271890","6898350131352110082","7570564134699467538","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7326926009586941960~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2b73e3e3&x-expires=1763467200&x-signature=3dH23Wy1FPGPl5Mi6rLYf%2FJzxnc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"emang kamu ahli KIMIA","0","0","2025-11-07T12:53:36.000Z","sastrorejorejo","https://www.tiktok.com/@radioelshinta/video/7559427945916271890","7149548685897057281","7569965774120977159","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/8122930a7987c556e0f327ad0c5a4470~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=54f25f63&x-expires=1763467200&x-signature=gi%2F8wm5vwBNqm2Dr8aIPR2hhzVw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"matamu buta bro","0","0","2025-11-09T14:12:36.000Z","supardi.geneng","https://www.tiktok.com/@radioelshinta/video/7559427945916271890","7318066655891391494","7570728327577862930","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7378469816958451718~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=62bd5ae7&x-expires=1763467200&x-signature=F%2BhmW2kORuCysG3iW7zc%2FVAzCWE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"negara lain mesin nya udah siap memakai etanol omm sedang kan kendaraan endonesa belum bisa","0","0","2025-11-10T05:00:01.000Z","ketengdispenser","https://www.tiktok.com/@radioelshinta/video/7559427945916271890","7199338301101605890","7570957000860156679","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ee33ba28c144b483177e78f4e57074f8~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ff04c9b1&x-expires=1763467200&x-signature=MnCAEMbuVoTXLxZwQ%2F5yJ0qR2vY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"sudah campur ethanol nnti harganya malah tetap mahal awas aja kau lill...","0","0","2025-11-09T09:15:04.000Z","babebrewok","https://www.tiktok.com/@radioelshinta/video/7559427945916271890","6826848302781301762","7570651647149458183","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/4384290f57d119cd1f7496f07b78f411~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7f4e116a&x-expires=1763467200&x-signature=Pnsfq%2FaZ9ldl8xxdoneio3vlppI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"perusak kendaraan aja lu bahlul","0","0","2025-11-06T14:18:13.000Z","rikidegan","https://www.tiktok.com/@radioelshinta/video/7559427945916271890","7562560694483485713","7569615799234675464","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/fb0cc1cce8b4c6786cd5aa7959d691de~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5cac1ff6&x-expires=1763467200&x-signature=NmSsesdbuuBqQmHd5PiyjD7hS5A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"perasaan sebelum dia ngejabat negara adem aja...😭😭","0","0","2025-11-06T12:16:11.000Z","indrawiharja365","https://www.tiktok.com/@radioelshinta/video/7559427945916271890","7023981881934971906","7569585082374144775","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/07afef4d5e8dd79b310c4eededba5462~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=14345f8b&x-expires=1763467200&x-signature=EsHsKHM2kyy1iWJxKthGo1sQOuw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"ngakak","0","0","2025-11-09T14:35:32.000Z","muklizmukliz1","https://www.tiktok.com/@radioelshinta/video/7559427945916271890","7172574585694012422","7570734192314712849","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c8a8759d8c2ed007c3e4ceed4028418c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=55fe10ae&x-expires=1763467200&x-signature=aOeyA1gcM3jNErjgYyHC644SVBA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"demo lah kawan masak rakyat harus di giniin terus banyak pengguna motor jadul jadi kita harus berdemo lagi karna keinginan pemerintah sendiri kita demo","4","1","2025-10-10T09:54:15.000Z","fuwalangplosok02","https://www.tiktok.com/@radioelshinta/video/7559427945916271890","7539733487374517269","7559529197493076756","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ca051b81527577ac5d2c4745fd953968~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ecb8a54d&x-expires=1763467200&x-signature=f9C3MZl4r03cwWaEVw%2F2jr0SsaI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"jadi keinget film Cars tentang balapan yang memakai etanol","1","3","2025-10-09T04:31:43.000Z","user081212673","https://www.tiktok.com/@dj_donny/video/7559032838645894408","6874435166112318465","7559074997979595538","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/2895f660347bc26313bf342cb9d0c754~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bebb1dc8&x-expires=1763467200&x-signature=WtecT51sw17lKaAgc6xFBRlV7gE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"pak prabowo ketiduran apa sengaja tidur ya punya mentri gini amat","2","2","2025-10-11T02:21:59.000Z","lalidalane.14","https://www.tiktok.com/@dj_donny/video/7559032838645894408","7364803903383061510","7559782928667673365","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f248e34c0e1adf64b845f6e56ba5ea65~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3d08ac89&x-expires=1763467200&x-signature=Qs76gqIa3NSpGTI4cUBL8o%2BNPVI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"inget film Cars di pakai untuk balap meleduk mobil nya","2","2","2025-10-09T05:26:03.000Z","luckyy.6700","https://www.tiktok.com/@dj_donny/video/7559032838645894408","7527313402499400711","7559088204286001921","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3e0828b1f3c9d55fea5a685d797929fa~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=515b3374&x-expires=1763467200&x-signature=LSxvjNrJA%2FB8CmM8zgQEwqrxzWU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"yg bisa jadi seniper sp sih ,kalo aku bisa udah dari kemaren maren","2","1","2025-10-09T02:59:51.000Z","user16009671384018","https://www.tiktok.com/@dj_donny/video/7559032838645894408","7544977101293601800","7559051300626662152","https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c4effb11&x-expires=1763467200&x-signature=LOAssKzIdUgP4y5sW3xhbJ7CwSU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"klen lawan Bahlil sama aja klen lawan wowo, mana bisa klen lawan presiden","2","0","2025-10-09T05:03:49.000Z","jongsongindon","https://www.tiktok.com/@dj_donny/video/7559032838645894408","7247515116324439042","7559083233675477761","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d85d6c86e5631c5222759cc6b07bd1ca~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=134c35f9&x-expires=1763467200&x-signature=s2YLWOjHkRy4KN2VhaTKeRByMr0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"etanol biki tengki kendaraan berkarat","4","0","2025-10-09T04:27:30.000Z","batu12sandakan","https://www.tiktok.com/@dj_donny/video/7559032838645894408","7238805473901626376","7559073905412031239","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/fa5e343fb9394ef4c671aaa9f83a3cc0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1b313fec&x-expires=1763467200&x-signature=Efty0aCxkIIb5sIKq7nfaXapp9U%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"bersama Bahlil kita menuju bengkel🗿","3","2","2025-10-09T04:15:20.000Z","boriel5904","https://www.tiktok.com/@dj_donny/video/7559032838645894408","7454599001850119175","7559070748046033672","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/74e9fc0c24c109a21db4ca5ed3514120~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=de534501&x-expires=1763467200&x-signature=P%2BMHde%2F4x0thRJe8jrxTKhMXPPI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Bahlil B nya apa?","2","1","2025-10-09T05:56:04.000Z","pahmi.yudiyansah","https://www.tiktok.com/@dj_donny/video/7559032838645894408","7405205744771154949","7559096702055318290","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/235777f8e9ddd3b693efec52b01af3a4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=58ed1f14&x-expires=1763467200&x-signature=YoDB4I1Ay%2F4zjTTjEMgsGR%2BAfY8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"mau isi shell,bp atau vivo tp pd nutup terpaksa beli ke pertamina dan akhirnya tanki motor karatan 😔rotak full pump jga jd penuh karat smpe ke injektor isi nya karat motor jd brebet😩","2","1","2025-10-09T02:58:17.000Z","masdhik29","https://www.tiktok.com/@dj_donny/video/7559032838645894408","6841071700986151937","7559050902055060242","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/d0a4c9e8bb5bdb12773cbfd1dafec0b7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=21356277&x-expires=1763467200&x-signature=lS6H5g5xazVVUgjenzofjqBz9XA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"kenapa SPBU swasta ga pake campur etanol karena ga ada kebijakannya, kalau diluar negeriSPBU swasta kayak Shell pake campuran juga. masalahnya ini BBM kita aja kualitasnya masih jelek tapi ngomong minyak bersih, kalau mau mengurangi impor bikin kilang baru","2","1","2025-10-09T02:41:31.000Z","rizky.ryuki","https://www.tiktok.com/@dj_donny/video/7559032838645894408","7298660929158366214","7559046569225421576","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9d063c55792373f5409f3bd4142b09a9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=58cdfddd&x-expires=1763467200&x-signature=JmcaABRYVgzM5FUlCzoU86xZdKQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"pancing pancing demo lagi 🤣","4","3","2025-10-09T03:24:04.000Z","randylumentah.3","https://www.tiktok.com/@dj_donny/video/7559032838645894408","6882471620331553794","7559057541918884615","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/cf826265f25ec33b1ffb717e7a5621eb~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=303afe8a&x-expires=1763467200&x-signature=XBB5cfItFh8tp%2B0xJSDl%2FWGE18s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Cara bicarannya tersusun rapih😁","3","0","2025-10-09T04:44:11.000Z","suherni.10","https://www.tiktok.com/@dj_donny/video/7559032838645894408","6637217773939703809","7559078189617709842","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/fd53bfc59038b0e215545e91bc3f40ff~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b0cec0a4&x-expires=1763467200&x-signature=XE68hGHdtpLpPdUtcsqsx6vY4Jo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"","3","2","2025-10-09T04:08:06.000Z","icaaaann_","https://www.tiktok.com/@dj_donny/video/7559032838645894408","6780244922673103873","7559068882671174421","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/16aa7f225f1a2eb90e997c9b7e23565b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b49fd8f6&x-expires=1763467200&x-signature=KCoCVHKyC2jKOz%2FWEfNiyLItoG4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"guwendenggg ancenn😭😭","2","0","2025-10-09T03:28:26.000Z","m.fatkhul.mujib","https://www.tiktok.com/@dj_donny/video/7559032838645894408","7367789426908365829","7559058670672741141","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/a5f9d51948e84a1744c46e271c5370de~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f645943f&x-expires=1763467200&x-signature=BX2giQmapIxxbB76CAOeSDeEpMM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"janjinya 10℅, diselwengin 5℅ persen sdh 100T per hari","2","1","2025-10-09T02:37:47.000Z","adritaaa22","https://www.tiktok.com/@dj_donny/video/7559032838645894408","7412888772235396101","7559045624537629458","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/12fb8b3bf75dde644de24dc2babca65b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=99ab40e8&x-expires=1763467200&x-signature=dmfRcOm1vPAyOYGgH0cygSztdCM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"apa masarakat akan diam aja lihat aturan kaya gini ????","2","1","2025-10-09T03:22:21.000Z","pistol1110","https://www.tiktok.com/@dj_donny/video/7559032838645894408","7162096177738433537","7559057119539020552","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/3652acf7588816330c44a4bf85bbd5f0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=588fa100&x-expires=1763467200&x-signature=GB9ZEc3Mo2Wkj9nFzlQ85WzbnkQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Hancur motor kena etanol. Tangki bensin berkarat","4","2","2025-10-09T03:27:54.000Z","rey__1809","https://www.tiktok.com/@dj_donny/video/7559032838645894408","7138408732095038490","7559058555370816274","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d6073c0a6fbe990ab31ec1b0babd5ad7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f31196b1&x-expires=1763467200&x-signature=JgeKVqR2kCo5T06S6zsWew5QlLU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"bersih gimana , orang etanol kalau sering di pakai malah jd berlumpur di tangkinya. udah banyak kok penelitian nya .","3","2","2025-10-09T03:24:52.000Z","sayangakoh.0512","https://www.tiktok.com/@dj_donny/video/7559032838645894408","7454467531753407496","7559057732180886292","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b7949b069c37518e5d1bd0263897c8c4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9f25aace&x-expires=1763467200&x-signature=bycc4%2BTtPb3Q5CMuWGj0VqKfZ94%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"syarat kerja di Indonesia 1. Berpenampilan Menarik","2","4","2025-10-09T11:37:44.000Z","2007awinn","https://www.tiktok.com/@dj_donny/video/7559032838645894408","7009039038863705089","7559184763056784148","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/dbb1bcc5f77665ec73298bd4438c4751~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=81436648&x-expires=1763467200&x-signature=%2BtfMyjNn%2BsckacNLdNcR9tRq1mw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"BENSIN ? bapak lupa ya sekrng ini rakyat sudah pakai pertalit,pertamax/turbo ?","2","2","2025-10-09T08:19:12.000Z","dapurbunda838","https://www.tiktok.com/@dj_donny/video/7559032838645894408","7185278086195332102","7559132456215266065","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/41be4d60a4b31193d4e27d02509f78a8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0621b6ac&x-expires=1763467200&x-signature=A6X1yDsBcRJ67bT4G0VlYgJknS8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"supaya gak impor makanya bikin kilang","2","1","2025-10-09T03:00:06.000Z","ariswandi_86","https://www.tiktok.com/@dj_donny/video/7559032838645894408","7209126912042664987","7559051356142306056","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/cb491505d6a93af3eb37f5cf377fe400~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=843b53e3&x-expires=1763467200&x-signature=FMQl2llHOa7j8Cufo0mp9sOh81o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Bahlil lulusan mana ya kok pinter?","2","2","2025-10-09T03:02:52.000Z","nsyyy49","https://www.tiktok.com/@dj_donny/video/7559032838645894408","7157504061436036122","7559052074631463687","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c7917952793b32435b9d1a819d383533~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=72e4c97b&x-expires=1763467200&x-signature=02WIvfV7pypyYUrQGpderyEVjSc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Negara-negara maju pun banyak yang pake etanol, yang jadi masalah itu bukan etanolnya, tapi dilapangan etanol yang beredar lebih dari 10% yang bisa merusak mesin.","4","11","2025-10-09T04:49:24.000Z","ul_ngegame","https://www.tiktok.com/@dj_donny/video/7559032838645894408","7242258022142854150","7559079526258787093","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/e2eb0d6dee56f8e492179a2b3e2589d4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d119a594&x-expires=1763467200&x-signature=YkVd4VUM0tYZzz7ZfCA7ZrX1zI0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"indonesia. pemerintah harus di ganti","0","0","2025-11-11T11:50:18.000Z","penikmatsenja426","https://www.tiktok.com/@dj_donny/video/7559032838645894408","6879215420470117377","7571433834907140872","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/39ba30f72ccc850f6acb9b6d0c4a93dc~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f3cc152f&x-expires=1763467200&x-signature=OCE52YlgOZQjwnMh4b4YbDct2eg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"lulusan sd kah?","0","0","2025-11-05T02:13:06.000Z","petirrrr_67","https://www.tiktok.com/@dj_donny/video/7559032838645894408","6664184504914444290","7569058548873970452","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1d22f813fff9e547da8d3c968aec707d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9cee5ad0&x-expires=1763467200&x-signature=YQDpBlzOCxBd51AOL9Loan2wccI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"rusakk bangsat motor gua","0","0","2025-11-03T15:13:21.000Z","pcloeyyyy11","https://www.tiktok.com/@dj_donny/video/7559032838645894408","7070920697257673754","7568517434862420737","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9739acdb7e670a933f1ba47f45da781d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d4187d65&x-expires=1763467200&x-signature=zBI98EVhe3MO7LeYrLxDyKLt1nI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"betul mas 👍👍👍","0","0","2025-11-05T01:27:55.000Z","supraptomebel188","https://www.tiktok.com/@dj_donny/video/7559032838645894408","7317532964602348550","7569045866830496533","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/f172e36eacf282d378085b3530672e74~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5d9181cd&x-expires=1763467200&x-signature=L%2F5iQswLJ4jGipNB3tGWONgQ4Oo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"10% etanol.. 40% air.. 😂😂😂","0","0","2025-11-12T23:20:23.000Z","31271569689","https://www.tiktok.com/@dj_donny/video/7559032838645894408","6639641354766073857","7571982660563927816","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/d13859b32f71dd40b51eab69a173ec8d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fcadaea7&x-expires=1763467200&x-signature=GwgTFf1HScT3lB3uDdGFpi6rTjI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"betul sekali","0","0","2025-11-06T15:11:49.000Z","bagusprmnaaa4","https://www.tiktok.com/@dj_donny/video/7559032838645894408","6890881602320106497","7569630332446917383","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/26217719899c0357a8f1dd7775ba54a2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fc184467&x-expires=1763467200&x-signature=JNnrPXglj3U51u0AiYewN%2B3GKzY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"agar bisa korupsi besar2 an🤣🤣🤣
PENJAHAT berkedok PEJABAT dan aparat. taukan siapa penjahat nya","0","0","2025-11-10T22:36:02.000Z","tik_tok_lam","https://www.tiktok.com/@dj_donny/video/7559032838645894408","6755113585288037378","7571227532638569234","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/22bfa9497fb12290e404346156b13c64~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c9bf8928&x-expires=1763467200&x-signature=I8emr%2F4hRKShMB%2B1YTaD8b2UQd0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Bayar buat beli bensinnya juga saya campur pake daon pisang bole pak? 🤣🤣","0","0","2025-11-06T14:18:49.000Z","eraradeidhit","https://www.tiktok.com/@dj_donny/video/7559032838645894408","6783049191352337410","7569616670135337748","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/be9ac308faa6ad3a01888474a75840ff~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=449d7e39&x-expires=1763467200&x-signature=nJ7LnEkPGdH55KARSCZxwy3DeCg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"mereka kepingin untung sekaligus cepat merusak mesin, jika mesin sudah rusak pasti' lingkungan bersih karena pada rusak semua mesin...","0","0","2025-11-13T12:56:59.000Z","malamsyah238","https://www.tiktok.com/@dj_donny/video/7559032838645894408","6968663229799744514","7572193165408437010","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7327748538085933077~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=190fbc1c&x-expires=1763467200&x-signature=4VEjMKFpgt6fwaMk5AmWpBfXjno%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Bahlil B nya apa ba","2","7","2025-10-15T12:40:20.000Z","adnan.kaiden.alva","https://www.tiktok.com/@radioelshinta/video/7559427945916271890","7369172252254946309","7561427407388541716","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/0dbcabada71d4d6a24ade8f3745f3856~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=59a85c68&x-expires=1763467200&x-signature=yB8RbamalM8FVtOTH2wtzUcNt5M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"bahlil waktu kecil","2","0","2025-10-17T13:09:47.000Z","revan.oka1","https://www.tiktok.com/@radioelshinta/video/7559427945916271890","7257079700256916482","7562177184614548240","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8739675518970d3164a6036ab8a8058d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=180a0032&x-expires=1763467200&x-signature=l6ie7RJtQ59pxbB6MLIqRKucoGo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
